              Started ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;          LogicalDisk ;           additional 
                      ;         % Free Space ;         % Free Space ;         % Free Space ;         % Free Space ;         % Free Space ;         % Free Space ;                      
                      ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;      vm-dbmsys-stage ;                      
                      ;               _Total ;                   C: ;                   F: ;                   D: ;                   E: ;      HarddiskVolume1 ;                      
              422.800 ;               16.326 ;               10.248 ;               22.601 ;                4.856 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.043041803.json.gz 
              422.967 ;               16.323 ;               10.222 ;               22.601 ;                4.856 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.044044546.json.gz 
              423.133 ;               16.322 ;               10.208 ;               22.601 ;                4.856 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.045046836.json.gz 
              423.317 ;               16.320 ;               10.185 ;               22.601 ;                4.856 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.050048868.json.gz 
              423.483 ;               16.322 ;               10.176 ;               22.601 ;                4.862 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.051051137.json.gz 
              423.650 ;               16.320 ;               10.154 ;               22.601 ;                4.861 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.052053958.json.gz 
              423.817 ;               16.318 ;               10.129 ;               22.601 ;                4.861 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.053056485.json.gz 
              423.983 ;               16.317 ;               10.119 ;               22.601 ;                4.861 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.054058330.json.gz 
              424.150 ;               16.314 ;               10.092 ;               22.601 ;                4.861 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.055100313.json.gz 
              424.317 ;               16.309 ;               10.067 ;               22.601 ;                4.854 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.060101947.json.gz 
              424.483 ;               16.309 ;               10.058 ;               22.601 ;                4.854 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.061104735.json.gz 
              424.650 ;               16.306 ;               10.024 ;               22.601 ;                4.854 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.062106884.json.gz 
              424.817 ;               16.302 ;               10.007 ;               22.601 ;                4.848 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.063109411.json.gz 
              424.983 ;               16.300 ;                9.984 ;               22.601 ;                4.848 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.064111892.json.gz 
              425.150 ;               16.299 ;                9.969 ;               22.601 ;                4.848 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.065114155.json.gz 
              425.317 ;               16.296 ;                9.943 ;               22.601 ;                4.848 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.070116303.json.gz 
              425.483 ;               16.294 ;                9.918 ;               22.601 ;                4.848 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.071118758.json.gz 
              425.650 ;               16.293 ;                9.903 ;               22.601 ;                4.848 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.072121149.json.gz 
              425.817 ;               16.291 ;                9.877 ;               22.601 ;                4.848 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.073123628.json.gz 
              425.983 ;               16.289 ;                9.862 ;               22.601 ;                4.848 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.074126328.json.gz 
              426.150 ;               16.285 ;                9.843 ;               22.601 ;                4.842 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.075127916.json.gz 
              426.317 ;               16.284 ;                9.826 ;               22.601 ;                4.842 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.080129651.json.gz 
              426.483 ;               16.282 ;                9.802 ;               22.601 ;                4.842 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.081131680.json.gz 
              426.650 ;               16.280 ;                9.779 ;               22.601 ;                4.842 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.082133722.json.gz 
              426.817 ;               16.276 ;                9.767 ;               22.601 ;                4.836 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.083136095.json.gz 
              426.983 ;               16.274 ;                9.744 ;               22.601 ;                4.836 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.084137663.json.gz 
              427.150 ;               16.272 ;                9.722 ;               22.601 ;                4.836 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.085140011.json.gz 
              427.317 ;               16.271 ;                9.703 ;               22.601 ;                4.836 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.090142577.json.gz 
              427.483 ;               16.269 ;                9.680 ;               22.601 ;                4.836 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.091144894.json.gz 
              427.650 ;               16.267 ;                9.661 ;               22.601 ;                4.836 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.092146574.json.gz 
              427.817 ;               16.265 ;                9.638 ;               22.601 ;                4.836 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.093148575.json.gz 
              427.983 ;               16.261 ;                9.623 ;               22.601 ;                4.830 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.094150980.json.gz 
              428.150 ;               16.259 ;                9.595 ;               22.601 ;                4.830 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.095153614.json.gz 
              428.317 ;               16.257 ;                9.574 ;               22.601 ;                4.830 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.100155600.json.gz 
              428.483 ;               16.255 ;                9.550 ;               22.600 ;                4.830 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.101157670.json.gz 
              428.650 ;               16.259 ;                9.534 ;               22.614 ;                4.830 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.102200069.json.gz 
              428.817 ;               16.313 ;                9.507 ;               22.742 ;                4.829 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.103202468.json.gz 
              428.983 ;               16.320 ;                9.489 ;               22.761 ;                4.829 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.104204863.json.gz 
              429.150 ;               16.324 ;                9.466 ;               22.774 ;                4.829 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.105206489.json.gz 
              429.317 ;               16.377 ;                9.441 ;               22.902 ;                4.829 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.110208642.json.gz 
              429.483 ;               16.384 ;                9.425 ;               22.921 ;                4.829 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.111210519.json.gz 
              429.650 ;               16.386 ;                9.409 ;               22.934 ;                4.823 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.112212404.json.gz 
              429.817 ;               16.384 ;                9.379 ;               22.934 ;                4.823 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.113214620.json.gz 
              429.983 ;               16.382 ;                9.356 ;               22.934 ;                4.823 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.114217108.json.gz 
              430.167 ;               16.380 ;                9.337 ;               22.934 ;                4.823 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.115219909.json.gz 
              430.333 ;               16.378 ;                9.309 ;               22.934 ;                4.823 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.120222329.json.gz 
              430.500 ;               16.377 ;                9.300 ;               22.934 ;                4.823 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.121224821.json.gz 
              430.667 ;               16.375 ;                9.273 ;               22.934 ;                4.823 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.122226103.json.gz 
              430.833 ;               16.373 ;                9.256 ;               22.934 ;                4.823 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.123228388.json.gz 
              431.000 ;               16.371 ;                9.229 ;               22.934 ;                4.823 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.124230354.json.gz 
              431.167 ;               16.370 ;                9.214 ;               22.934 ;                4.823 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.125232342.json.gz 
              431.333 ;               16.367 ;                9.185 ;               22.934 ;                4.823 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.130234663.json.gz 
              431.500 ;               16.363 ;                9.168 ;               22.934 ;                4.817 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.131237242.json.gz 
              431.667 ;               16.360 ;                9.138 ;               22.934 ;                4.817 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.132239598.json.gz 
              431.833 ;               16.415 ;                9.122 ;               23.062 ;                4.817 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.133241930.json.gz 
              432.000 ;               16.423 ;                9.097 ;               23.086 ;                4.817 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.134244205.json.gz 
              432.167 ;               16.420 ;                9.082 ;               23.088 ;                4.811 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.135247131.json.gz 
              432.333 ;               16.418 ;                9.053 ;               23.088 ;                4.811 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.140249152.json.gz 
              432.500 ;               16.472 ;                9.038 ;               23.216 ;                4.811 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.141251005.json.gz 
              432.667 ;               16.470 ;                9.014 ;               23.216 ;                4.811 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.142253269.json.gz 
              432.833 ;               16.469 ;                8.997 ;               23.217 ;                4.811 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.143255497.json.gz 
              433.000 ;               16.473 ;                8.973 ;               23.230 ;                4.810 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.144258016.json.gz 
              433.167 ;               16.472 ;                8.960 ;               23.230 ;                4.810 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.145300469.json.gz 
              433.333 ;               16.467 ;                8.936 ;               23.230 ;                4.804 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.150303008.json.gz 
              433.500 ;               16.465 ;                8.909 ;               23.230 ;                4.804 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.151305858.json.gz 
              433.667 ;               16.520 ;                8.896 ;               23.358 ;                4.804 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.152307768.json.gz 
              433.833 ;               16.536 ;                8.874 ;               23.399 ;                4.804 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.153309994.json.gz 
              434.000 ;               16.554 ;                8.853 ;               23.446 ;                4.804 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.154311931.json.gz 
              434.167 ;               16.609 ;                8.839 ;               23.574 ;                4.804 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.155313965.json.gz 
              434.333 ;               16.619 ;                8.817 ;               23.601 ;                4.804 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.160325639.json.gz 
              434.500 ;               16.624 ;                8.797 ;               23.617 ;                4.804 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.161328011.json.gz 
              434.667 ;               16.634 ;                8.780 ;               23.644 ;                4.804 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.162331040.json.gz 
              434.833 ;               16.635 ;                8.765 ;               23.649 ;                4.804 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.163332900.json.gz 
              435.000 ;               16.633 ;                8.743 ;               23.649 ;                4.804 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.164334969.json.gz 
              435.167 ;               16.629 ;                8.724 ;               23.649 ;                4.798 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.165336761.json.gz 
              435.333 ;               16.628 ;                8.710 ;               23.649 ;                4.798 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.170339276.json.gz 
              435.500 ;               16.635 ;                8.690 ;               23.656 ;                4.810 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.171341818.json.gz 
              435.667 ;               16.696 ;                8.668 ;               23.803 ;                4.809 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.172343847.json.gz 
              435.833 ;               16.692 ;                8.651 ;               23.803 ;                4.803 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.173346058.json.gz 
              436.000 ;               16.691 ;                8.630 ;               23.803 ;                4.803 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.174348803.json.gz 
              436.167 ;               16.689 ;                8.614 ;               23.803 ;                4.803 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.175351116.json.gz 
              436.333 ;               16.687 ;                8.588 ;               23.803 ;                4.803 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.180353239.json.gz 
              436.500 ;               16.685 ;                8.566 ;               23.803 ;                4.803 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.181355761.json.gz 
              436.667 ;               16.683 ;                8.543 ;               23.802 ;                4.803 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.182357863.json.gz 
              436.833 ;               16.682 ;                8.524 ;               23.802 ;                4.803 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.183400706.json.gz 
              437.017 ;               16.677 ;                8.501 ;               23.802 ;                4.797 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.184403250.json.gz 
              437.183 ;               16.675 ;                8.483 ;               23.802 ;                4.797 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.185405663.json.gz 
              437.350 ;               16.673 ;                8.453 ;               23.802 ;                4.797 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.190408489.json.gz 
              437.517 ;               16.671 ;                8.430 ;               23.802 ;                4.797 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.191410988.json.gz 
              437.683 ;               16.669 ;                8.413 ;               23.802 ;                4.797 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.192412879.json.gz 
              437.850 ;               16.667 ;                8.388 ;               23.802 ;                4.796 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.193415895.json.gz 
              438.017 ;               16.666 ;                8.374 ;               23.802 ;                4.796 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.194418592.json.gz 
              438.183 ;               16.664 ;                8.352 ;               23.802 ;                4.796 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.195421352.json.gz 
              438.350 ;               16.663 ;                8.332 ;               23.802 ;                4.796 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.200423675.json.gz 
              438.517 ;               16.661 ;                8.308 ;               23.802 ;                4.796 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.201425620.json.gz 
              438.683 ;               16.656 ;                8.286 ;               23.802 ;                4.790 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.202428094.json.gz 
              438.850 ;               16.655 ;                8.271 ;               23.802 ;                4.790 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.203430262.json.gz 
              439.017 ;               16.653 ;                8.245 ;               23.802 ;                4.790 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.204432690.json.gz 
              439.183 ;               16.651 ;                8.228 ;               23.802 ;                4.790 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.205434968.json.gz 
              439.350 ;               16.649 ;                8.201 ;               23.802 ;                4.790 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.210436544.json.gz 
              439.517 ;               16.648 ;                8.189 ;               23.802 ;                4.790 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.211438500.json.gz 
              439.683 ;               15.375 ;                8.163 ;               20.892 ;                4.790 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.212440642.json.gz 
              439.850 ;               15.373 ;                8.145 ;               20.892 ;                4.790 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.213442922.json.gz 
              440.017 ;               15.372 ;                8.132 ;               20.892 ;                4.790 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.214445304.json.gz 
              440.183 ;               15.371 ;                8.116 ;               20.892 ;                4.790 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.215446916.json.gz 
              440.350 ;               15.367 ;                8.099 ;               20.892 ;                4.784 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.220450133.json.gz 
              440.517 ;               15.365 ;                8.081 ;               20.892 ;                4.784 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.221452839.json.gz 
              440.683 ;               15.364 ;                8.064 ;               20.892 ;                4.784 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.222455105.json.gz 
              440.850 ;               15.362 ;                8.045 ;               20.892 ;                4.784 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.223457266.json.gz 
              441.017 ;               15.361 ;                8.026 ;               20.892 ;                4.784 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.224459703.json.gz 
              441.183 ;               15.360 ;                8.018 ;               20.892 ;                4.784 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.225501842.json.gz 
              441.350 ;               15.358 ;                7.999 ;               20.892 ;                4.784 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.230504322.json.gz 
              441.517 ;               15.357 ;                7.979 ;               20.892 ;                4.784 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.231507071.json.gz 
              441.683 ;               15.355 ;                7.961 ;               20.892 ;                4.784 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.232509191.json.gz 
              441.850 ;               15.354 ;                7.942 ;               20.892 ;                4.784 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.233511450.json.gz 
              442.017 ;               15.350 ;                7.931 ;               20.892 ;                4.778 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.234513904.json.gz 
              442.183 ;               15.348 ;                7.910 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.10.235516190.json.gz 
              442.350 ;               15.346 ;                7.890 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.000519171.json.gz 
              442.517 ;               15.345 ;                7.874 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.001521168.json.gz 
              442.683 ;               15.343 ;                7.855 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.002523127.json.gz 
              442.850 ;               15.342 ;                7.837 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.003525383.json.gz 
              443.017 ;               15.341 ;                7.829 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.004527100.json.gz 
              443.183 ;               15.339 ;                7.808 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.005529692.json.gz 
              443.350 ;               15.338 ;                7.788 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.010532483.json.gz 
              443.517 ;               15.336 ;                7.767 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.011535052.json.gz 
              443.683 ;               15.335 ;                7.756 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.012536938.json.gz 
              443.850 ;               15.334 ;                7.739 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.013539355.json.gz 
              444.033 ;               15.332 ;                7.719 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.014541666.json.gz 
              444.200 ;               15.331 ;                7.701 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.015544764.json.gz 
              444.367 ;               15.329 ;                7.682 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.020546961.json.gz 
              444.533 ;               15.328 ;                7.663 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.021548997.json.gz 
              444.700 ;               15.329 ;                7.675 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.022551891.json.gz 
              444.867 ;               15.326 ;                7.651 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.023554348.json.gz 
              445.033 ;               15.325 ;                7.634 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.024556551.json.gz 
              445.200 ;               15.324 ;                7.618 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.025557970.json.gz 
              445.367 ;               15.322 ;                7.598 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.030600248.json.gz 
              445.533 ;               15.321 ;                7.586 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.031602896.json.gz 
              445.700 ;               15.320 ;                7.572 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.032604843.json.gz 
              445.867 ;               15.318 ;                7.554 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.033606971.json.gz 
              446.033 ;               15.317 ;                7.537 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.034609839.json.gz 
              446.200 ;               15.315 ;                7.519 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.035612266.json.gz 
              446.367 ;               15.314 ;                7.502 ;               20.892 ;                4.777 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.040614657.json.gz 
              446.533 ;               15.310 ;                7.486 ;               20.892 ;                4.771 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.041616846.json.gz 
              446.700 ;               15.308 ;                7.468 ;               20.892 ;                4.771 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.042618782.json.gz 
              446.867 ;               15.307 ;                7.448 ;               20.892 ;                4.771 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.043621429.json.gz 
              447.033 ;               15.306 ;                7.442 ;               20.892 ;                4.771 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.044624112.json.gz 
              447.200 ;               15.302 ;                7.426 ;               20.892 ;                4.765 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.045626490.json.gz 
              447.367 ;               15.301 ;                7.409 ;               20.892 ;                4.765 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.050628703.json.gz 
              447.533 ;               15.299 ;                7.392 ;               20.892 ;                4.765 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.051631152.json.gz 
              447.700 ;               15.300 ;                7.373 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.052633613.json.gz 
              447.867 ;               15.298 ;                7.350 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.053636116.json.gz 
              448.033 ;               15.298 ;                7.344 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.054637681.json.gz 
              448.200 ;               15.296 ;                7.322 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.055639639.json.gz 
              448.367 ;               15.294 ;                7.306 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.060642674.json.gz 
              448.533 ;               15.293 ;                7.287 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.061645204.json.gz 
              448.700 ;               15.291 ;                7.267 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.062647402.json.gz 
              448.867 ;               15.289 ;                7.248 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.063649517.json.gz 
              449.033 ;               15.289 ;                7.238 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.064651566.json.gz 
              449.200 ;               15.287 ;                7.217 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.065653708.json.gz 
              449.367 ;               15.285 ;                7.201 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.070656353.json.gz 
              449.533 ;               15.284 ;                7.181 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.071657646.json.gz 
              449.700 ;               15.282 ;                7.160 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.072700194.json.gz 
              449.867 ;               15.281 ;                7.151 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.073702695.json.gz 
              450.033 ;               15.280 ;                7.132 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.074705047.json.gz 
              450.200 ;               15.278 ;                7.115 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.075707421.json.gz 
              450.367 ;               15.276 ;                7.096 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.080709850.json.gz 
              450.533 ;               15.275 ;                7.076 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.081712476.json.gz 
              450.700 ;               15.273 ;                7.059 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.082714354.json.gz 
              450.883 ;               15.272 ;                7.049 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.083716570.json.gz 
              451.050 ;               15.271 ;                7.030 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.084718486.json.gz 
              451.217 ;               15.269 ;                7.010 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.085720919.json.gz 
              451.383 ;               15.268 ;                6.991 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.090723292.json.gz 
              451.550 ;               15.266 ;                6.977 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.091726182.json.gz 
              451.717 ;               15.265 ;                6.958 ;               20.892 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.092729143.json.gz 
              451.883 ;               15.272 ;                6.946 ;               20.911 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.093731237.json.gz 
              452.050 ;               15.270 ;                6.926 ;               20.911 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.094733618.json.gz 
              452.217 ;               15.269 ;                6.908 ;               20.911 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.095736194.json.gz 
              452.383 ;               15.267 ;                6.890 ;               20.911 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.100739034.json.gz 
              452.550 ;               15.266 ;                6.872 ;               20.911 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.101741818.json.gz 
              452.717 ;               15.264 ;                6.856 ;               20.911 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.102744193.json.gz 
              452.883 ;               15.279 ;                6.845 ;               20.945 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.103746822.json.gz 
              453.050 ;               15.321 ;                6.827 ;               21.046 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.104748985.json.gz 
              453.217 ;               15.328 ;                6.810 ;               21.065 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.105751111.json.gz 
              453.383 ;               15.326 ;                6.792 ;               21.065 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.110753098.json.gz 
              453.550 ;               15.325 ;                6.774 ;               21.065 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.111755634.json.gz 
              453.717 ;               15.323 ;                6.753 ;               21.065 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.112757805.json.gz 
              453.883 ;               15.322 ;                6.742 ;               21.065 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.113759973.json.gz 
              454.050 ;               15.321 ;                6.726 ;               21.065 ;                4.770 ;               81.361 ;               94.983 ; Dbmsys.2018.11.11.114802058.json.gz 
